id,C1,C2
(f)Lachnospiraceae sp.,0,0
(c)Bacteroidia sp.,6.17594300583498,72.4020866195047
(o)Clostridiales sp.,5.80692954789315,74.9736516572129
(c)Erysipelotrichia sp.,4.457948665881,72.609467562521
Collinsella tanakaei,8.57583494430946,100
Lachnoclostridium sp.,0,0
(f)Ruminococcaceae sp.,0,0
Bacteroides vulgatus,2.03149062911874,24.3632942697136
(f)Atopobiaceae sp.,4.96159225909732,100
(c)Clostridia sp.,2.36612590368348,37.3036243275826
(c)Spirochaetia sp.,9.48625873942612,100
(o)Bacteroidales sp.,4.03476521031721,52.1107465781231
Phascolarctobacterium sp.,0,0
Bacteroides sp.,4.29345945759488,61.0622267422936
Bifidobacterium longum,32.3850767706782,100
(c)Opitutae sp.,2.13807350392986,24.5563376698128
Blautia sp.,8.75864889732784,100
(k)Fungi sp.,10.1973684210526,100
Collinsella intestinalis,2.4647143854006,31.3661614823401
Streptococcus thermophilus,2.27383394067512,67.5199560665962
(o)Selenomonadales sp.,14.1862958383702,100
Subdoligranulum sp.,5.9765914130984,89.3364466791507
(o)Aeromonadales sp.,1.65586654669124,27.5313603608432
(o)Coriobacteriales sp.,1.61955555819728,27.6037080151146
(c)Coriobacteriia sp.,0.404896092251219,5.06954786045205
Bacteroides plebeius,6.28853651143285,80.673818353249
(f)Prevotellaceae sp.,20.5080053268419,100
Desulfovibrio sp.,0.725642000190897,15.2571218965961
Bacteroides rodentium,0.760841283116549,19.8285035568091
(f)Coriobacteriaceae sp.,1.04343859003153,28.3849597570589
Bacteroides barnesiae,3.87913652299885,100
Megamonas funiformis,11.1172436913306,100
Parabacteroides sp.,0.777960224293577,14.1637967354762
Synergistes sp.,0.979562587924576,13.4005615565432
Ascosphaera sp.,14.0540540540541,100
Cladosporium sp.,30.6122448979592,100
Olsenella sp.,4.57845942208029,100
Catenibacterium mitsuokai,19.0869744802246,100
Parabacteroides johnsonii,0.41609484482302,6.88052737197584
Negativibacillus massiliensis,1.21038998490829,12.9496741916039
Erysipelatoclostridium ramosum,1.05037272382284,18.2746779596931
(f)Bifidobacteriaceae sp.,11.3248055162602,100
Ruminiclostridium sp.,0.953065793550611,15.3959597716224
Faecalibacterium sp.,5.47651035487939,70.39732696286
(p)*Saccharibacteria sp.,2.05000870020676,24.4775747925102
(o)Burkholderiales sp.,1.30207407508019,17.3746380573085
Sutterella sp.,0.922496213354815,17.0197494394348
Bacteroides massiliensis,1.52812288883087,35.7013210074598
Parasutterella secunda,0.404415383329619,4.57797797256549
(o)Erysipelotrichales sp.,0.62640350928187,7.96144452530361
Saccharomyces cerevisiae,91.6061339790153,100
Bifidobacterium pseudocatenulatum,44.1405567721433,100
Bacteroides dorei,1.0692309719077,25.5327577298223
Prevotella copri,2.83855173346605,36.1242658164266
Intestinimonas sp.,0.183093014131416,2.58738922933383
Faecalitalea cylindroides,0.398876009782763,6.74263863477778
Bifidobacterium animalis,0.136294489243566,6.22007798235368
(o)Eggerthellales sp.,1.28343953897817,18.9078468219837
Bacteroides uniformis,0.28088791829354,14.0203208689827
(f)Tannerellaceae sp.,0.292840625861207,6.7122783332721
(f)Christensenellaceae sp.,1.43068277891552,22.0682257464446
(f)Eubacteriaceae sp.,0.132120565150289,1.39011647235652
(f)Acidaminococcaceae sp.,0.842560145080394,12.4458165295883
Blautia glucerasea,1.61187127077011,28.2566017129178
Megasphaera stantonii,1.23259106158133,15.3508703626811
Clavispora asparagi,64.1666666666667,100
(o)Spirochaetales sp.,1.48947220450075,18.4434441449942
Peptococcus sp.,0.629726158144856,7.28167305805537
Erysipelatoclostridium sp.,0.407763216141121,4.20893199367236
(c)Negativicutes sp.,1.38198661657681,37.8116648345674
Hyphopichia burtonii,32.3170731707317,100
Hanseniaspora sp.,8.96159317211949,100
Collinsella sp.,1.53774150629209,16.7631504242754
Bacteroides clarus,0.378358833997011,4.63450079413197
Dorea sp.,0.517662626764944,7.94352424836596
Ruminococcus sp.,0.765112075173556,11.1479821821043
(f)Rhodospirillaceae sp.,0.4030008581621,6.23566666148412
Treponema succinifaciens,0.992215625980504,19.976634149931
Botrytis caroliniana-cinerea,39.8305084745763,100
Magnusiomyces clavatus,47.5308641975309,100
Vishniacozyma victoriae,4.61538461538462,100
Collinsella aerofaciens,2.12895040759095,50.2157677355068
Lactobacillus delbrueckii,0.235152964488322,4.55413067748338
Negativibacillus sp.,0.72684730933497,8.1552649549282
(c)Mollicutes sp.,0,0
Aureobasidium proteae-pullulans,4.61538461538462,83.3333333333333
(c)Moniliellomycetes sp.,2.38095238095238,79.3650793650794
(o)Bifidobacteriales sp.,2.81597947850112,94.0350273276399
Bacteroides cellulosilyticus,0.352545300375316,4.75283758216471
Megasphaera sp.,0.483882681700156,10.7323644157828
